Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-04-28,41.53013462268622,41.78101152829506,41.3871040530112,41.45489737329927,16107894,0.0,0.0
2017-05-01,41.16849438881415,41.5428778362485,41.06849005436708,41.08967710959368,19404344,0.0,0.0
2017-05-02,40.66189086358488,41.00340909971132,40.46670007525505,40.564413317378786,21992522,0.0,0.0
2017-05-03,41.00969054577,41.66793434462058,40.18359917281095,41.02175510099749,15522653,0.0,0.0
2017-05-04,41.48206990318081,41.69520572742096,41.08054923241024,41.22676955797565,15465352,0.0,0.0
2017-05-05,40.82114767157979,42.06635666923559,41.14501626346927,41.21897523849269,21552550,0.0,0.0
2017-05-08,42.0117322346729,41.74282684714462,40.628401588894654,41.31202327134596,19798270,0.0,0.0
2017-05-09,40.865341704673874,41.1580475174078,40.47917172028227,40.98361039635814,11624850,0.0,0.0
2017-05-10,41.0709716754436,42.34505734765344,41.61138698118301,41.72674624439294,19877124,0.0,0.0
2017-05-11,41.86913595690811,42.30575852617081,41.51189877830123,41.77509927841222,15243445,0.0,0.0
2017-05-12,41.392090580227176,42.601523289403126,40.62294464545042,41.81768082145092,17692267,0.0,0.0
2017-05-15,42.37801759534091,42.53687035654214,41.1343880766977,42.04535032808647,13903411,0.0,0.0
2017-05-16,43.30457179910674,42.224468231655386,41.422651847291796,42.19976901108555,13253268,0.0,0.0
2017-05-17,41.88394044891049,42.542247342498975,41.902262579837625,42.27722649468941,13359075,0.0,0.0
2017-05-18,42.21673892228816,43.32834786829317,41.824523984160535,42.050552755676165,14417583,0.0,0.0
2017-05-19,41.32488533547421,42.880530086569344,41.44516961088475,42.20263812982652,18206399,0.0,0.0
2017-05-22,43.00501916761121,44.00456874669246,41.819724642517954,42.778066552890536,14333538,0.0,0.0
2017-05-23,42.74983287543086,44.02228457907176,41.816604639750906,43.192689775330706,15205274,0.0,0.0
2017-05-24,43.36940171417309,43.805971372277774,43.209402147191724,43.681819023390325,12078609,0.0,0.0
2017-05-25,42.98916029373155,44.19776222868822,43.183744008841074,43.53980353865146,18731430,0.0,0.0
2017-05-26,43.620522778215104,44.06866195878026,41.3551854218909,43.254447165187734,20239872,0.0,0.0
2017-05-29,43.732064080890545,43.348183009451105,42.583646046842645,43.228411902153915,14148956,0.0,0.0
2017-05-30,43.26869841217188,43.865577072600885,42.65911762080248,43.25700580484263,14249121,0.0,0.0
2017-05-31,43.16510181802018,43.605489223837196,43.22757093787568,43.59731517068804,18061212,0.0,0.0
2017-06-01,43.89656454640784,44.95630318102516,42.94460989812871,43.10180302835591,21901006,0.38548499294687105,0.0
2017-06-02,43.19786548784209,44.663660450164116,43.26574750290122,43.57307055171942,18582169,0.0,0.0
2017-06-05,42.45722947501299,44.22967336674052,43.138347569916796,43.5382456249767,13081498,0.0,0.0
2017-06-06,43.65212809117785,43.53548696169751,42.78553590619877,43.42293358619931,10720092,0.0,0.0
2017-06-07,42.579841872171286,43.63164876473388,42.2383622488818,43.132229208992044,13108143,0.0,0.0
2017-06-08,43.14317799623354,42.931192393454495,41.49849610259714,42.648873599483956,17636436,0.0,0.0
2017-06-09,42.71853156832568,43.38098650990575,41.47792690782369,42.90910041666239,14335151,0.0,0.0
2017-06-12,43.246402102029,43.09205767162383,42.61082190321387,42.944545481756904,15762128,0.0,0.0
2017-06-13,43.27193086577199,43.75757656844081,42.37898438353928,42.571180692495915,15208051,0.0,0.0
2017-06-14,41.59202467750506,42.57827769193625,41.79678805651393,42.19645410981542,13699193,0.0,0.0
2017-06-15,41.826720504144575,42.298019474035684,41.32429759698761,42.10968906959078,11902730,0.0,0.0
2017-06-16,42.58670342318904,43.03287788812087,41.83937563682397,42.62453895951757,22261312,0.0,0.0
2017-06-19,43.3297534407194,43.23649603906099,42.34723464355664,42.560977781202226,17984769,0.0,0.0
2017-06-20,41.795332279958316,42.356810798664334,40.99100255384312,42.12452363892854,22373824,0.0,0.0
2017-06-21,41.76820984362681,42.15890343883315,41.70788101140145,42.065461691601314,16915162,0.0,0.0
2017-06-22,42.237547810130536,42.55353045334652,41.62060374240485,41.99847752235263,14044946,0.0,0.0
2017-06-23,40.9158016894968,41.64461566234988,40.79826311652831,41.20441605235209,22940330,0.0,0.0
2017-06-26,41.279566359270184,41.93676421729536,40.772078562356334,41.203303417821374,14906359,0.0,0.0
2017-06-27,40.37360114750435,42.0359343107312,40.74602606221863,41.14936985798842,15932193,0.0,0.0
2017-06-28,42.48091417295293,41.52152202378877,41.13385906359217,41.37374920167463,15993423,0.0,0.0
2017-06-29,41.27026913543093,41.97306692444051,41.544265533126094,41.94412375058563,9011160,0.0,0.0
2017-06-30,42.137074555225816,42.87190092357272,42.16577667858021,42.29795090722092,21583340,0.0,0.0
2017-07-03,42.21707098841306,42.9762525838446,42.0050180427949,42.23331150633411,16796208,0.0,0.0
2017-07-04,42.87389418687188,42.335939765557285,41.34496995344511,41.91755011969348,17568276,0.0,0.0
2017-07-05,42.04350034713048,43.94944548003343,41.89169296396044,42.70592323759685,18756537,0.0,0.0
2017-07-06,43.73207440473343,43.30331819102968,42.11190112672245,42.74022233699406,15661778,0.0,0.0
2017-07-07,43.139691087991224,43.003563196182235,41.723418605055464,42.76110267744021,13312564,0.0,0.0
2017-07-10,42.97928193160652,42.91922095014605,42.52644190380539,42.7707342693949,16897896,0.0,0.0
2017-07-11,42.3548791091011,43.26269991117381,42.32184125498245,42.84719595261008,11461013,0.0,0.0
2017-07-12,43.106661403786454,42.9596176350624,42.614720014211954,42.82109078276742,15688731,0.0,0.0
2017-07-13,42.304618074026884,43.225052485645,41.12802448746326,42.66636138523678,17458367,0.0,0.0
2017-07-14,43.153169327068426,43.08199828985736,41.63173367002867,42.51983870046922,15136606,0.0,0.0
2017-07-17,42.04218202804832,42.987736609050366,42.098846525538555,42.52771304260219,16151975,0.0,0.0
2017-07-18,42.32597153562448,42.96506128682484,41.42864042970182,42.382550782852526,12751808,0.0,0.0
2017-07-19,41.90909003713089,43.044452003836604,41.25095508816531,42.18672658113747,13081640,0.0,0.0
2017-07-20,41.74308756625633,42.978231641008044,41.17738040909086,42.236849047469825,15960763,0.0,0.0
2017-07-21,42.5493725474613,42.26367943949494,41.71218661317605,42.178712639007344,17326331,0.0,0.0
2017-07-24,42.91615950898512,42.69935099336723,42.11478002166406,42.6484301352803,11723990,0.0,0.0
2017-07-25,42.47632620946422,42.219812228165395,40.44856519133086,41.87182111001372,20449107,0.0,0.0
2017-07-26,41.32817931136391,42.76380907931917,41.99597893629881,42.218116865468,15101874,0.0,0.0
2017-07-27,43.14303271245041,42.63014240794752,42.46539713346643,42.61094736127989,16385734,0.0,0.0
2017-07-28,43.26082036656013,43.36435892966273,41.557248374359496,42.00809591388168,13995703,0.0,0.0
2017-07-31,41.69879483428191,42.475791366385636,41.044778004072754,41.924615378870385,12862550,0.0,0.0
2017-08-01,42.78024271643792,42.81248983337551,40.87870361135613,41.832668410383434,18358110,0.0,0.0
2017-08-02,41.29847852317649,42.36436074570047,41.14980802964569,41.43005915920641,17111636,0.0,0.0
2017-08-03,40.53031191579232,41.420612790481364,40.59410818139901,41.216516784572974,14919376,0.0,0.0
2017-08-04,40.75048821494431,41.033172621162876,39.93932459214755,40.90330443614771,16216596,0.0,0.0
2017-08-07,41.97320512168422,41.83938824909288,40.7766863042255,41.44910313784658,19196628,0.0,0.0
2017-08-08,41.33099252739821,41.93046546232497,41.726570144849845,41.750080768563976,17826371,0.0,0.0
2017-08-09,41.85180799587139,43.04888584181483,41.46165101692867,42.15197732537463,16784401,0.0,0.0
2017-08-10,42.685833966854524,43.970902465487924,42.34441561946676,42.38906425070793,19464311,0.0,0.0
2017-08-11,42.07261871477726,42.87693851594719,40.479363988166945,42.07108865640798,19501265,0.0,0.0
2017-08-14,42.226937964820806,42.14724981494297,41.83903605733939,41.934626488577436,16922426,0.0,0.0
2017-08-15,42.22140084935475,42.86476526086454,41.43296572346579,42.10248607897558,16003133,0.0,0.0
2017-08-16,41.99686025406213,42.43057565591558,41.1972446684451,41.75704759428634,18699155,0.0,0.0
2017-08-17,41.77614834135609,43.048232891208414,41.747925820005115,41.99229893426086,17119058,0.0,0.0
2017-08-18,42.05756985775558,42.53654693755319,41.83089429666234,41.94170438674038,18435372,0.0,0.0
2017-08-21,41.38722527372285,42.57494333356703,40.03070228285104,41.85091177657081,18152647,0.0,0.0
2017-08-22,42.73022006085717,42.803978602492265,41.03089815723925,42.086003249605476,13120695,0.0,0.0
2017-08-23,41.924097499191944,42.45574823098425,41.670106530758616,42.2412348576006,12518268,0.0,0.0
2017-08-24,42.7194697708817,42.7481204648404,41.835256520605554,42.155046027107005,13327195,0.0,0.0
2017-08-25,42.40829017557941,42.663273616580724,42.46978904704899,42.525093656070844,19778654,0.0,0.0
2017-08-28,42.32416977514191,42.8728282230034,41.42666031649585,42.22317026976325,11780689,0.0,0.0
2017-08-29,42.18301045906634,43.13111864972817,42.17205531422436,42.43049273451169,17220884,0.38958713372681425,0.0
2017-08-30,42.12311258775494,43.30982164348297,42.48088406535682,42.63111030333895,17090717,0.0,0.0
2017-08-31,41.688698007477946,42.90071956275499,41.990643715379534,42.561078201280594,18838104,0.0,0.0
2017-09-01,42.15423171771343,42.91343948210954,42.17108711347572,42.68189379700966,16145094,0.0,0.0
2017-09-04,42.16772405842441,43.447936391191774,41.1401459641777,42.329678485032375,12731448,0.0,0.0
2017-09-05,42.73608721717644,42.63034820640821,42.217131568246224,42.630147627762,13624280,0.0,0.0
2017-09-06,43.103269152247876,43.353263014833374,41.895821560166794,42.59807949560624,11614354,0.0,0.0
2017-09-07,42.24192702759932,42.75110809352004,41.667136020623595,42.46480575749774,14052536,0.0,0.0
2017-09-08,42.36221114962102,44.142533602838434,42.69962950347597,42.80319153175461,16143224,0.0,0.0
2017-09-11,41.89435304751956,43.264380891446585,42.20396356084255,42.615710440520914,12441080,0.0,0.0
2017-09-12,42.45716404870615,42.4460310610731,42.16521225082281,42.21713223975409,21404876,0.0,0.0
2017-09-13,42.46583826038099,42.03519176012047,40.67617765621542,41.77424100271632,13238612,0.0,0.0
2017-09-14,42.61344311058269,42.01422208478777,41.43827323347595,41.98027797660455,20068495,0.0,0.0
2017-09-15,41.97548514544109,42.23377854046161,41.20074087565165,41.62051877136747,20354285,0.0,0.0
2017-09-18,42.49073302772264,42.88111714777332,42.06603957863297,42.17146136908884,20449620,0.0,0.0
2017-09-19,42.42033264498159,43.01823507054812,40.835087559726766,41.57152075512692,15918403,0.0,0.0
2017-09-20,42.271269584793096,42.22910125360001,41.85052933756903,42.10522885408469,18695893,0.0,0.0
2017-09-21,42.516502207765924,42.76562360116819,41.58161023454505,42.19343736975384,11608929,0.0,0.0
2017-09-22,42.02906596701485,43.16970497080059,41.685675181604466,42.18945789794085,17752618,0.0,0.0
2017-09-25,41.37012522594587,42.21386969966232,41.98622999674383,42.05114691137325,15469600,0.0,0.0
2017-09-26,41.85425739645691,42.89487298343217,40.7315244835532,42.19618184670669,14497214,0.0,0.0
2017-09-27,42.2057344555106,42.511168671331795,41.15076636361757,42.21031397477793,11399426,0.0,0.0
2017-09-28,42.597247270867975,42.56838944381988,42.28479804825813,42.566854584617325,9350184,0.0,0.0
2017-09-29,43.58994241948017,43.003580960260074,41.84223112597927,42.62679949205247,12184101,0.0,0.0
2017-10-02,42.73833083844827,43.397185254875545,41.68537014503532,42.697692254652736,18692858,0.0,0.0
2017-10-03,43.20395721482368,43.148123593160996,41.81898699982474,42.61453549281086,14207283,0.0,0.0
2017-10-04,42.405963793393106,43.20772461783335,41.19678792585976,42.62350241418127,14536848,0.0,0.0
2017-10-05,42.58617834884624,43.73303040760905,41.89516122895492,42.74201629172886,17559232,0.0,0.0
2017-10-06,41.59075706510408,43.26294679550768,41.766324122368424,42.255260883715806,22850783,0.0,0.0
2017-10-09,41.506057140683666,42.237828759195594,41.876523926134986,41.87722114712195,20865212,0.0,0.0
2017-10-10,42.39022675154946,43.01114136888653,41.15080669965406,42.12673605586759,13330569,0.0,0.0
2017-10-11,42.20843025174509,43.054310643001834,41.892620227514385,42.204650161548024,9561858,0.0,0.0
2017-10-12,42.64769673475227,43.04030707782004,41.64885384956468,42.176227424803656,22220956,0.0,0.0
2017-10-13,42.2992736222657,42.30296354245385,41.82805557430739,42.20864664809318,21969070,0.0,0.0
2017-10-16,42.163699098882596,42.65924379586567,41.599453677472034,42.339925964701465,16221757,0.0,0.0
2017-10-17,43.27926603474542,43.34235189968376,41.149928418856916,42.20511760285194,11862577,0.0,0.0
2017-10-18,41.951907649227536,42.44367706933915,41.057188634350695,41.99885943358406,18920970,0.0,0.0
2017-10-19,42.6664594116075,42.23815740025874,41.99872849001203,42.084958926754844,15106546,0.0,0.0
2017-10-20,41.618300030681354,42.46272917417279,41.80298086617426,41.81890463395369,15991328,0.0,0.0
2017-10-23,42.32374831367383,42.743276035718324,41.5178410357048,41.96894857398205,18433596,0.0,0.0
2017-10-24,41.94985895091728,42.086175506371106,40.9820504077505,41.48585112134144,18418611,0.0,0.0
2017-10-25,41.926629877820034,42.843980448351324,41.489334905299714,41.822383892532244,13125219,0.0,0.0
2017-10-26,40.81481513693106,42.17118504280873,41.45153123174152,41.99205659827936,14874137,0.0,0.0
2017-10-27,42.105991514407656,43.101243072491194,42.01911041502099,42.0968652839796,17507502,0.0,0.0
2017-10-30,43.0350075899333,42.85177928065754,42.036357752053306,42.41977756605331,18145318,0.0,0.0
2017-10-31,43.2113694351932,43.03588349054644,42.66053466038042,42.947629018679336,18425306,0.0,0.0
2017-11-01,43.50317163227308,43.61744628408284,41.946905331622695,43.28025219465846,19463384,0.0,0.0
2017-11-02,41.89527555067012,42.975043941698004,42.235280989196376,42.75640401764888,16534089,0.0,0.0
2017-11-03,42.040818313331826,42.67346198433665,41.06204365619614,42.401045848669355,17312800,0.0,0.0
2017-11-06,42.447893727434234,42.291103831284644,42.22010874947676,42.24221491185852,5667417,0.0,0.0
2017-11-07,42.48394709821103,42.65533956948239,41.40643213183169,42.27875545981759,13833752,0.0,0.0
2017-11-08,43.070197260461484,42.56836163082972,41.591475362039596,42.46286387039503,18212250,0.0,0.0
2017-11-09,42.20161439426428,42.32387430845908,42.19421235222409,42.27404777183733,14772897,0.0,0.0
2017-11-10,42.56199209460236,43.711648319963075,41.818287544012705,42.35908005126545,14026479,0.0,0.0
2017-11-13,42.16974860545294,42.45131773161572,41.387566336120486,42.161561484487294,12863233,0.0,0.0
2017-11-14,41.51382400372403,42.62462695500789,41.79434639019127,42.00729537197481,18781428,0.0,0.0
2017-11-15,40.48668236836552,42.33450965329658,41.24489024114289,41.61457803391289,18608976,0.0,0.0
2017-11-16,41.58248450149839,42.41398474461295,40.76154492377969,41.366979655433354,18714235,0.0,0.0
2017-11-17,41.077908914095154,42.09393527988371,40.99047077553079,40.99093530988875,11701579,0.0,0.0
2017-11-20,40.41863512103781,41.55578699152791,40.30872123696503,40.72772264208789,15834713,0.0,0.0
2017-11-21,40.26386505883102,41.510280656750965,39.7465343602751,41.073451587088954,15888311,0.0,0.0
2017-11-22,41.13322400244099,42.01428659636119,40.544678374245834,40.81835424523662,15433771,0.0,0.0
2017-11-23,41.50491588696525,41.96632361450168,41.23903556374921,41.637875924063025,17249525,0.0,0.0
2017-11-24,42.09419926028074,41.92725324091531,40.77874586709058,41.815761899096664,14851117,0.4029823010250957,0.0
2017-11-27,42.83320995747762,42.15289536640624,41.50956421227565,41.90118569227174,17976053,0.0,0.0
2017-11-28,40.60301702648142,41.75566209923201,41.52379595368264,41.67373246664127,10398712,0.0,0.0
2017-11-29,41.56415908318157,41.96264891866441,41.6082118271378,41.91395948753275,21533019,0.0,0.0
2017-11-30,41.666793130304995,42.520418796864774,41.14588564117161,41.771480936960955,17163916,0.0,0.0
2017-12-01,42.56578729291348,42.748940951497175,40.81965789308346,41.838374205840154,15207470,0.0,0.0
2017-12-04,41.81856469178516,43.79256151300924,41.36318227713237,42.636766201388404,21712462,0.0,0.0
2017-12-05,43.60632046586927,43.714577816396826,42.38709196082044,42.63838995302896,10652614,0.0,0.0
2017-12-06,43.081615484238604,43.67439622096113,41.98755070119468,43.01368753345546,14882385,0.0,0.0
2017-12-07,42.785322487723214,43.01310091943535,42.467645190709746,42.83332281859014,15538597,0.0,0.0
2017-12-08,42.75445599751323,43.473492980733646,42.34109945480849,42.85348587912269,19197496,0.0,0.0
2017-12-11,43.19732431709301,43.74495671027065,43.38880433386915,43.415455833183024,17670360,0.0,0.0
2017-12-12,43.78222277109209,43.73072017125903,42.97594312738287,43.25816439145751,17136621,0.0,0.0
2017-12-13,43.29850492216778,45.25627121640593,43.57372241325984,43.832765299209,16104267,0.0,0.0
2017-12-14,44.24873072428271,44.86314335317686,43.720483381440715,44.076023633460785,17676817,0.0,0.0
2017-12-15,43.74619067933237,44.07838357618733,43.736348102450144,43.93828151218586,20720429,0.0,0.0
2017-12-18,43.77799891980065,44.83932695131992,43.49780122771292,44.1590656440577,19090500,0.0,0.0
2017-12-19,45.77494401263046,45.21984564208477,44.13580249885193,44.481956424788514,16370085,0.0,0.0
2017-12-20,44.90921059570308,45.07780935634898,44.120693618929124,44.69968522832635,18115116,0.0,0.0
2017-12-21,44.56649649832559,44.80174868620853,44.14602559654892,44.25986372599502,18931658,0.0,0.0
2017-12-22,44.6419157021797,44.12468733207275,43.311016941805384,44.07302731184537,17453945,0.0,0.0
2017-12-25,43.319459034819914,44.59920331788913,43.226097224945924,44.03013400747919,18550326,0.0,0.0
2017-12-26,44.915368486666075,44.131084209730574,43.7300999404912,44.03922253210506,18358875,0.0,0.0
2017-12-27,43.002419108581364,45.30379227756135,43.48000279531773,44.256897697828904,15706900,0.0,0.0
2017-12-28,43.95735202546366,44.875714664436344,43.6007307213031,44.341735230482925,17349824,0.0,0.0
2017-12-29,43.743195724224755,44.02150337172665,43.55655546731256,43.972711560814204,15695833,0.0,0.0
2018-01-01,44.40926334868877,44.168475349062966,43.49496882261353,44.11840166620352,12959233,0.0,0.0
2018-01-02,44.44261708865724,45.644996272864944,43.96884135572399,44.33325795558649,15265800,0.0,0.0
2018-01-03,44.44951680176222,45.458755611246154,44.38987307888639,44.53292417211142,15769496,0.0,0.0
2018-01-04,44.88293601374168,45.229365122876686,44.325250090169526,44.88893468605554,11795309,0.0,0.0
2018-01-05,44.681922026076464,46.17990297653705,44.95332773395098,45.17093353783775,18990991,0.0,0.0
2018-01-08,44.59193817122935,46.88538622863533,44.26215713998395,45.34055436847144,7546127,0.0,0.0
2018-01-09,45.714670564199544,45.626514681989605,44.57585940673655,45.35141475303151,23198752,0.0,0.0
2018-01-10,45.23193160551395,45.215946293047246,44.32148570324421,44.885078549245854,21837318,0.0,0.0
2018-01-11,45.838203941775035,45.430937760355896,45.00627998689736,45.0459567541965,15021364,0.0,0.0
2018-01-12,44.745286596369404,45.27265669064292,44.83794329903368,45.140295144777006,15499971,0.0,0.0
2018-01-15,45.600246510703414,45.32093577775502,45.118341839778914,45.25383890555295,16476634,0.0,0.0
2018-01-16,44.76106778115646,45.196569673379265,44.16594327622084,44.90292114533883,14987107,0.0,0.0
2018-01-17,45.20598386683012,46.305227192206594,44.29021605809805,44.61074637423338,17038731,0.0,0.0
2018-01-18,45.46984986156424,45.41884456062506,44.37801591160021,44.95886847322517,16308610,0.0,0.0
2018-01-19,45.08481559313452,45.064341631606,43.50936078149297,44.97921089352229,14818893,0.0,0.0
2018-01-22,45.046136383880246,45.366792507371365,45.084097021276555,45.21590146221324,16727836,0.0,0.0
2018-01-23,45.73713348457738,46.64617981920782,45.15664548082094,45.25666739527325,11263246,0.0,0.0
2018-01-24,45.621345645661684,45.75648972239988,44.64293651837745,45.2978933840334,15324839,0.0,0.0
2018-01-25,45.26948486264454,45.887479810659954,45.44103681908332,45.61170506368763,17059401,0.0,0.0
2018-01-26,44.82534489994275,46.84815805529791,45.21683540506067,45.48924423668247,15998852,0.0,0.0
2018-01-29,45.406191325598975,46.11896937594322,43.84765594596787,45.550457775939876,14658575,0.0,0.0
2018-01-30,46.20188277755564,45.819168904878694,45.256635871313605,45.44417586988153,18944982,0.0,0.0
2018-01-31,45.91949329423794,45.44625548835136,45.13011074212542,45.34624971487142,14428673,0.0,0.0
2018-02-01,44.729777745874216,45.8570432690875,45.20675096561593,45.2859414807095,15983518,0.0,0.0
2018-02-02,44.80116565256333,45.52651125073014,44.65558238647316,45.38504436051329,19387407,0.0,0.0
2018-02-05,45.91124244724092,46.15173339309677,44.25080044515439,45.27390052240118,15317590,0.0,0.0
2018-02-06,45.115306809734165,46.047791605070294,44.336233736854666,45.68312476211308,17689511,0.0,0.0
2018-02-07,45.70190294156129,45.86129415931245,45.04701361600267,45.44725527974029,15890193,0.0,0.0
2018-02-08,45.11568484507015,45.47633546030751,44.31043755673401,45.42372045273831,18829783,0.0,0.0
2018-02-09,46.13286287259599,45.61385665451497,45.03551240115165,45.324340410335154,14723726,0.0,0.0
2018-02-12,45.405771910121885,46.078235107782156,45.445834974174616,45.79098430969083,21183283,0.0,0.0
2018-02-13,46.45419195024288,47.10482937269096,45.269464264713655,45.88251118513997,15146870,0.0,0.0
2018-02-14,46.31706287384547,46.96233778079685,45.23531551211668,46.22463354681529,14132232,0.0,0.0
2018-02-15,45.937639067584875,45.98510016354962,45.76389500640041,45.81154164046773,19103579,0.0,0.0
2018-02-16,44.93908448881107,46.87799248476008,45.33006398530941,45.92423877948677,14649482,0.0,0.0
2018-02-19,45.12225790214563,46.531702029204105,45.04849505214021,46.223714578748485,18358881,0.0,0.0
2018-02-20,46.170706514645566,47.045544228173945,45.71157197976311,46.28098948477923,7098161,0.0,0.0
2018-02-21,46.756678134100476,46.95957279033196,46.0615207397445,46.63322510239217,16776793,0.38933240549002923,0.0
2018-02-22,45.94803160149796,47.44983764642207,45.845004020367476,46.51063051536682,14234157,0.0,0.0
2018-02-23,46.421679080140684,47.33394633794347,46.10761818751929,46.966025785378854,14087200,0.0,0.0
2018-02-26,47.96902031237931,47.758325148667005,46.113130016383096,47.68828399746624,16951568,0.0,0.0
2018-02-27,47.893444828836536,49.23494561679117,47.35770367537776,47.61201758860797,13660222,0.0,0.0
2018-02-28,47.44207649297881,48.14453195744689,47.43285928012791,47.510947023172776,15361395,0.0,0.0
2018-03-01,48.36963709732913,48.39245610530919,47.679828393260195,47.979536236736095,13240966,0.0,0.0
2018-03-02,47.8988729305695,49.41421702127653,48.48453633977577,48.48597407842958,18481010,0.0,0.0
2018-03-05,48.18370578581511,49.296243924868435,47.24968843910459,48.36167324435859,19720148,0.0,0.0
2018-03-06,49.09210280138259,48.48009658194455,47.294343303130084,48.26816399849075,16310331,0.0,0.0
2018-03-07,48.25032475494462,48.32141079835403,47.593416010899695,48.216163689974714,17686967,0.0,0.0
2018-03-08,47.90850679336609,48.28609417699661,46.85697496619272,47.84535053607259,20137753,0.0,0.0
2018-03-09,48.75523582093916,47.70292896013778,46.87392184411051,47.60226252795529,19924908,0.0,0.0
2018-03-12,46.63384101925504,48.46144148104541,47.07568765918991,47.33351210217942,21954168,0.0,0.0
2018-03-13,47.53386270157026,47.62732120710502,46.53155564479351,47.1356475182492,14491716,0.0,0.0
2018-03-14,47.989691412825735,47.96480829836802,46.916333966728985,47.157698272921685,12954801,0.0,0.0
2018-03-15,47.0979701406315,47.339448378996494,46.1968454520787,47.26039910388078,17863901,0.0,0.0
2018-03-16,48.187779902847254,48.33461791877727,47.704588111355974,47.75796450941983,19612625,0.0,0.0
2018-03-19,46.999841310215395,47.767034043605996,46.76022892940485,47.490851058820844,18662593,0.0,0.0
2018-03-20,47.47515050488468,48.1151940168993,45.923460342610255,47.818516702668354,22306175,0.0,0.0
2018-03-21,47.97914700456687,48.129040129590074,47.35794634795431,47.78666379654305,15193374,0.0,0.0
2018-03-22,48.20342525181934,48.70415195693431,47.7687705556929,47.80414191526405,16365860,0.0,0.0
2018-03-23,48.599345398404154,48.13086295563222,47.51829401272927,48.03887714220103,13232511,0.0,0.0
2018-03-26,48.51913502099324,48.135724098617025,47.47277422290656,47.734320727523496,22928745,0.0,0.0
2018-03-27,47.8475500429468,49.98525932336585,46.16618930633127,47.88127332222439,14725128,0.0,0.0
2018-03-28,48.56021268052004,49.44041978842698,47.83385449641717,47.96340680293375,14486019,0.0,0.0
2018-03-29,47.9721543962753,48.929561390756085,47.94620812935279,48.14330681799987,14859250,0.0,0.0
2018-03-30,48.71323319261816,48.53460397917262,47.65720484458294,48.26218753682403,13659716,0.0,0.0
2018-04-02,49.13461626736274,49.0447125846844,48.2239069290449,49.03087186843665,16655110,0.0,0.0
2018-04-03,49.094445956635944,49.73051646517855,48.23589436652876,48.87160700309498,14225211,0.0,0.0
2018-04-04,48.95608050232579,49.984179611119096,48.38067850683134,48.74432656531477,11539014,0.0,0.0
2018-04-05,47.787010750750575,49.972183999517,48.16922219853906,48.58936325564948,13418862,0.0,0.0
2018-04-06,47.89259692137082,48.56854596564448,47.35820940147313,48.454657850801205,21520416,0.0,0.0
2018-04-09,48.346607731569385,49.03681337270102,48.16133876775464,48.29533701166062,18003569,0.0,0.0
2018-04-10,47.84025398638453,48.811898169437676,48.35326439563789,48.68389352620512,19720495,0.0,0.0
2018-04-11,49.55745685415682,50.127188743800744,47.88333108817021,49.141851302556944,20821415,0.0,0.0
2018-04-12,49.438165539505036,49.305092481321815,48.43580813075534,49.002387556360965,21199722,0.0,0.0
2018-04-13,48.94797863872915,48.88093374968761,47.848938499802095,48.78439336229025,10775703,0.0,0.0
2018-04-16,48.39691453538026,49.29128421501268,48.29991307372478,48.95748154175922,12175791,0.0,0.0
2018-04-17,49.51349734679508,48.983558915175784,47.844590040686654,48.82342787736082,13259097,0.0,0.0
2018-04-18,50.06347443236173,49.11210930252718,48.06152633510926,49.04486911250255,14698016,0.0,0.0
2018-04-19,49.21079327085365,49.196867067561826,47.99581660131022,49.137254857130664,14560220,0.0,0.0
2018-04-20,48.96925400952406,48.752172111166644,48.48000093033246,48.71398632029844,15775410,0.0,0.0
2018-04-23,49.310506478977175,49.9925170087567,48.308144934595795,49.20963715157915,18136180,0.0,0.0
2018-04-24,50.0449276092838,50.31513620939999,49.67971680838499,49.7797430147844,17956415,0.0,0.0
2018-04-25,49.56741160151252,50.58344561007929,49.556389121252934,49.62719097982571,13594255,0.0,0.0
2018-04-26,49.524823698945106,50.26875144037532,49.29461504439463,49.54210581886701,8898779,0.0,0.0
2018-04-27,50.11188900560145,51.22749598165263,49.427824471108444,49.659030205352764,12606015,0.0,0.0
2018-04-30,50.963282285782476,50.65203728909685,48.634483695748244,49.79047020483426,14009484,0.0,0.0
2018-05-01,49.3190377597434,51.05923206036086,49.82080670077803,50.01907337694427,15401777,0.0,0.0
2018-05-02,50.60120405281852,50.882706094041666,50.62246472497948,50.65311029502,14781182,0.0,0.0
2018-05-03,50.04070584883752,52.6079251044197,50.064861423665555,50.630936091453556,13638451,0.0,0.0
2018-05-04,51.21830248625342,50.695561626199385,50.3515550040249,50.42229003696538,12650268,0.0,0.0
2018-05-07,49.74540030685284,50.0874452194775,49.917145676449664,50.03926929151279,16537645,0.0,0.0
2018-05-08,49.12909556355888,50.60638132944952,49.19925227752515,49.85069596045177,12723592,0.0,0.0
2018-05-09,50.190486464874674,50.256812850159974,49.81741722904138,49.87139296545039,12556771,0.0,0.0
2018-05-10,51.31247915679751,51.59807671444029,49.88176972719328,50.44032359942595,13918600,0.0,0.0
2018-05-11,50.647329363319294,50.817372872057234,49.45261481209012,50.315530429038915,15163463,0.0,0.0
2018-05-14,50.51548168753933,51.11223465697044,50.346935425158414,50.41308274889837,12888418,0.0,0.0
2018-05-15,50.64306676588531,51.64720380167292,50.26218126375468,50.43849630449731,17847420,0.0,0.0
